coord_x,coord_y,collar,roots,tree_crown,trunk
1915140.42478,4222371.11911,1,0,0,1
1916172.8042,4223254.47617,0,0,1,0
1914245.29209,4221481.2236,0,1,1,0
1914817.16107,4222307.58563,0,0,0,1
1915085.95031,4222029.71404,1,0,0,1
1915810.77208,4223100.17479,0,0,1,1
1915772.79335,4223090.32668,0,0,0,1
1915815.90326,4223545.12964,1,1,0,1
1915435.43464,4222196.45498,0,0,1,0
1914118.23706,4221425.26498,0,0,1,0
1914021.02211,4221867.25771,0,0,0,1
1914380.58561,4221712.88024,1,1,1,0
1914900.48625,4225137.64709,0,1,0,0
1915846.75129,4224590.91338,0,0,0,1
1912688.18549,4221675.65317,1,0,1,1
1913425.96377,4225648.33857,1,0,0,1
1913399.55486,4225368.82725,1,0,1,0
1914182.19013,4222282.65711,0,0,1,1
1912597.8532,4223077.96826,0,0,1,0
1914144.15404,4221411.98155,0,0,1,0
1915162.91718,4225001.17388,0,0,1,0
1915058.93463,4221484.19639,0,0,1,0
1913643.67875,4225152.73696,0,0,1,0
1915354.20629,4221652.94873,0,0,1,0
1913466.01441,4225682.52533,0,0,1,0
1914961.31636,4224502.45188,0,0,1,0
1912532.08798,4224688.15218,0,0,1,1
1913314.03348,4222383.89781,1,0,0,0
1915086.91638,4222260.91043,0,0,1,1
1916084.99006,4223349.5937,0,0,1,0
1913552.38382,4225239.71923,1,0,1,1
1914931.8818,4222811.60288,0,0,0,1
1915113.7755,4222692.3119,0,0,1,0
1915333.01181,4222089.4975,0,0,1,0
1915040.14055,4221450.6349,0,0,1,0
1913902.14385,4221628.83683,0,0,1,0
1915841.68896,4224590.4878,0,0,0,1
1913389.63399,4225370.79663,1,0,1,1
1913455.24671,4225540.58315,1,1,1,1
1915248.36539,4224689.67378,0,0,0,1
1914064.65945,4224653.52593,1,0,1,1
1915389.79297,4224740.86555,0,0,1,0
1915194.95629,4221462.08684,0,0,0,1
1915320.86661,4222046.42987,0,0,1,0
1915027.72064,4224459.72231,0,1,1,0
1912485.62241,4222374.85671,0,0,1,0
1915540.09694,4223276.15157,0,0,0,1
1914388.01086,4224089.23001,0,0,1,0
1914984.29254,4221408.17568,0,0,1,0
1912494.0009,4221838.05526,0,0,1,0
1914170.32913,4224930.73619,0,1,0,0
1912603.34975,4223196.62678,0,0,1,0
1915451.97898,4224507.36463,0,0,1,0
1915639.76924,4223532.99647,0,0,1,0
1912372.05909,4222195.17737,0,0,0,1
1913463.20183,4225412.11952,0,0,1,1
1914818.41385,4222308.03056,0,0,0,1
1914273.85435,4221987.16478,0,0,0,1
1914768.40698,4221642.11326,0,0,0,1
1912404.54243,4221995.00105,0,0,1,0
1914334.25174,4224050.49861,0,0,1,0
1914736.6702,4222218.20895,0,0,0,1
1913298.43215,4224551.49839,0,0,1,1
1913167.05734,4224655.62531,0,0,0,1
1912611.34003,4223132.29069,0,0,1,1
1913654.62241,4225154.2155,1,0,0,1
1912606.04088,4223179.60894,0,0,1,0
1915717.91872,4225310.95887,0,0,1,0
1913517.56409,4223302.08049,0,0,0,1
1913473.5124,4224752.10943,0,0,1,0
1913762.88401,4223101.83563,1,0,0,0
1914590.61816,4225220.10574,1,0,0,0
1915411.911,4224617.24113,0,0,1,1
1913022.33,4225722.73,1,0,1,0
1912628.42738,4223032.50338,0,0,1,0
1913435.66289,4225262.79923,0,0,1,1
1912730.5568,4224948.96507,0,0,1,0
1914319.22017,4224033.54624,0,0,1,0
1914443.28336,4221795.9708,0,0,1,0
1915769.65358,4222860.00396,0,0,1,0
1913424.34409,4225513.08178,0,0,1,0
1914171.45401,4224050.78152,0,0,1,1
1913228.24101,4223582.74879,0,0,0,1
1912499.22745,4221775.19282,0,0,1,0
1913960.7975,4221730.05577,0,0,1,0
1914893.09572,4221287.34424,0,0,1,1
1913451.06252,4225663.91798,1,0,0,1
1912856.02656,4221953.61719,1,0,0,1
1915133.12942,4224673.95168,0,0,0,1
1915274.82719,4223105.17539,0,0,0,1
1914888.64532,4222851.00049,0,0,1,0
1913253.16547,4224589.05346,0,0,1,1
1913907.73229,4223181.16515,0,0,1,0
1915766.62827,4222846.06724,0,0,1,0
1915497.40179,4223258.6354,1,0,1,1
1914340.62375,4221749.09775,0,0,1,0
1915072.44772,4221317.14182,0,0,1,0
1915289.68694,4222147.09482,0,0,1,0
1915354.79933,4222681.29056,0,0,1,1
1914765.76212,4222404.53278,0,0,1,0
1914042.33065,4224363.13742,0,1,1,0
1912553.72029,4221961.28247,0,0,1,0
1914307.53399,4224038.36086,1,1,0,0
1914795.16912,4222378.58953,0,1,0,0
1915440.68866,4224521.76782,0,0,1,0
1915053.1216,4221772.07548,0,0,1,0
1913897.47634,4224642.73718,0,0,0,1
1915203.49664,4223098.57125,1,1,1,0
1914880.01281,4223926.99006,0,0,1,0
1915628.77255,4222921.52482,0,0,1,0
1912375.44488,4222194.27499,1,0,0,1
1914218.29471,4221974.98586,1,0,1,0
1915493.16898,4223274.69541,0,0,1,1
1915604.09141,4223219.92995,1,1,0,0
1915347.88911,4225116.05944,0,0,1,0
1913860.59858,4223359.45946,1,0,0,0
1912648.37271,4223159.869,0,1,0,0
1914388.40592,4221723.56128,0,0,1,1
1915445.25763,4222240.16539,1,0,0,0
1914244.31483,4224891.41855,0,1,0,0
1915474.50904,4223273.3208,1,0,0,0
1913059.02788,4222116.65429,0,0,1,0
1913467.21358,4225232.99048,1,0,1,1
1912601.92417,4221925.36378,0,0,1,0
1915175.79458,4222824.991,0,1,1,0
1915243.71949,4222640.85291,0,0,1,0
1913440.87143,4225285.44139,1,0,1,0
1913828.0422,4223154.52736,0,0,1,0
1915586.9646,4225236.44075,0,0,1,1
1915403.86136,4224557.42346,0,0,1,0
1914850.81044,4222019.19273,0,0,1,1
1915249.22326,4223122.03839,0,0,1,0
1913944.65716,4221960.15301,1,0,0,0
1912411.47383,4221688.17752,0,0,1,1
1915134.6209,4224670.98081,0,0,1,0
1915230.55608,4223066.34648,1,0,1,0
1913475.65422,4224673.38149,0,0,0,1
1915635.23373,4224595.11195,1,0,0,0
1914278.01423,4224079.12813,0,0,1,0
1913617.81491,4223301.18699,1,0,0,1
1915632.711,4223569.20424,0,0,1,0
1914352.84965,4224046.54924,1,0,1,0
1916003.16869,4223176.89618,0,0,1,0
1914313.20303,4224112.83971,0,0,1,0
1915684.62872,4225275.83525,0,1,1,1
1914444.16463,4221777.52619,0,0,1,0
1912512.54672,4222201.42218,0,0,1,0
1913160.0806,4222782.85134,0,0,1,1
1915220.37387,4222172.15705,1,0,1,0
1912669.71206,4223923.29799,0,0,1,0
1914930.81937,4221403.78541,0,0,1,0
1915992.20698,4223366.245,0,0,1,0
1913653.40588,4225169.68583,0,0,1,0
1913374.01119,4225402.60035,1,0,1,1
1914413.65395,4221411.41231,0,0,0,1
1915103.3702,4221448.60451,0,0,0,1
1913837.77261,4221505.2353,0,0,1,0
1912400.37106,4224615.3729,0,0,0,1
1913541.70738,4225262.61682,1,0,1,1
1915645.25746,4222640.25317,0,0,1,0
1915344.51802,4225174.24727,0,0,1,0
1912368.53536,4222197.28264,0,0,0,1
1912651.99466,4221680.26793,1,1,0,1
1913051.23064,4221994.67735,0,0,1,0
1913387.05465,4225540.15699,0,0,0,1
1913418.41375,4223862.03551,0,0,1,0
1914279.82536,4224087.29357,0,0,1,1
1915323.84796,4222423.30971,0,0,1,0
1913436.46034,4225276.70559,0,0,0,1
1915024.59693,4221453.15818,0,0,0,1
1913383.83192,4224536.56114,0,0,1,0
1913770.36909,4223297.46694,1,1,1,0
1914247.65984,4224122.32438,0,0,1,0
1914445.15206,4221400.12655,0,0,0,1
1913392.03377,4225581.49465,1,0,1,0
1915088.54023,4225052.32178,0,0,1,0
1915781.16092,4224591.29416,1,0,1,0
1915318.30027,4221735.40966,0,0,1,0
1913746.53228,4223628.4447,0,0,1,0
1914401.65933,4224088.59748,0,0,1,0
1914315.34124,4221716.55038,1,0,1,0
1915457.36264,4224627.93183,0,0,0,1
1914236.879,4223787.67869,0,0,0,1
1913846.18807,4221503.5712,0,0,1,0
1915172.31223,4222679.68232,0,0,0,1
1914633.92451,4221507.84881,1,1,0,1
1914936.55128,4222792.81056,1,0,0,0
1916103.23141,4223262.70904,0,1,0,0
1913135.60917,4224524.26151,0,0,0,1
1913255.69588,4224525.30901,0,0,1,0
1914515.47315,4221747.76531,0,0,1,1
1913982.72665,4221726.31128,0,1,0,1
1914429.05262,4222811.90585,0,0,1,0
1915395.84306,4223052.1018,0,0,0,1
1914382.79861,4221525.71391,0,0,1,1
1915719.70807,4223028.15755,0,0,1,0
1913458.06713,4225441.9946,1,1,1,1
1914839.62777,4222594.73143,1,0,0,1
1914988.24254,4222829.55023,0,0,1,0
1914851.57502,4224455.11321,0,1,1,0
1913765.92448,4223301.5659,1,1,1,0
1914230.44842,4221416.63219,0,0,1,0
1915358.11721,4221665.21724,0,0,0,1
1913191.43123,4225897.89327,0,0,0,1
1913849.68974,4224734.94177,0,1,0,1
1912810.32698,4221685.83325,1,1,1,0
1915740.78412,4225304.12513,0,0,1,0
1913971.63145,4224499.57222,0,0,1,0
1914400.7774,4224085.66445,0,0,1,0
1915723.55697,4224588.67301,0,0,0,1
1915334.90932,4224681.06436,0,0,1,0
1915395.87992,4224577.99007,0,0,1,0
1912497.05266,4222585.56871,1,0,0,1
1915655.63781,4225016.7441,0,0,0,1
1913766.01134,4223293.03621,0,1,1,1
1915612.97951,4222787.74039,0,0,1,1
1915057.13841,4224959.89191,0,0,1,1
1914518.69701,4221689.78638,0,0,1,1
1915362.25146,4222102.44731,0,0,1,0
1913642.54479,4223125.12456,0,0,0,1
1913869.72992,4222535.02208,0,0,1,1
1914288.57728,4224100.39947,0,0,1,0
1913754.28911,4223604.21213,0,0,1,0
1915016.34939,4225282.90736,0,1,0,0
1913437.3959,4225656.67361,1,0,1,1
1914317.54926,4224049.87925,0,0,1,0
1912701.74148,4222037.83595,0,0,1,0
1914271.27465,4224094.79737,0,0,1,0
1915250.16808,4222876.08531,0,0,0,1
1912426.32249,4222388.76658,0,0,0,1
1912611.20807,4221874.97746,0,0,1,0
1914800.55891,4223857.23425,0,1,0,1
1915322.80896,4225095.59098,0,0,1,0
1914813.54105,4222309.54382,0,0,0,1
1914216.52155,4222760.55945,0,0,0,1
1912391.79794,4221730.94588,0,0,1,0
1915248.3114,4225133.07936,0,1,1,1
1915710.6152,4224520.82348,0,0,0,1
1912630.99684,4222773.58909,0,0,0,1
1915619.05641,4222297.70685,0,1,0,0
1916012.26032,4223413.62799,0,0,1,0
1912664.53969,4221994.14618,1,0,1,1
1915530.55557,4223324.12688,0,0,0,1
1913301.46908,4223033.46888,0,0,0,1
1913762.75662,4223287.03136,0,0,0,1
1915416.71802,4223054.57864,0,0,1,1
1914260.44345,4224187.68777,0,0,1,0
1912505.22192,4222200.62461,0,0,1,0
1914101.45929,4223197.48767,0,0,1,0
1915594.37343,4225199.04818,0,0,1,0
1915478.63082,4223320.74849,1,0,0,0
1915263.64532,4225192.62685,0,0,1,0
1915677.7123,4225278.18594,0,0,1,0
1915000.15237,4222024.57853,1,1,1,1
1912546.61364,4224692.97097,0,0,1,1
1914686.16855,4221735.45137,0,0,1,0
1912793.82439,4221798.24511,1,0,0,0
1914117.75213,4224600.26393,0,1,1,0
1912692.67244,4223168.56278,0,0,1,0
1913081.7885,4221988.64717,0,0,1,0
1913157.49657,4224527.18056,0,0,1,1
1915666.1908,4223034.42168,0,0,1,1
1915751.03885,4223085.4987,1,0,1,0
1915534.71614,4223173.98257,1,0,0,1
1914275.69896,4223991.90552,1,1,0,1
1912419.32359,4221677.63862,1,0,1,1
1914201.5682,4222285.6965,1,0,0,0
1915512.5734,4225029.41342,0,0,1,0
1912465.96831,4222594.1756,0,0,1,1
1913949.37851,4222662.61139,0,0,0,1
1914710.59472,4222558.7664,0,0,0,1
1914260.02638,4224312.73751,0,1,1,0
1915446.5496,4223014.29694,0,0,1,0
1915687.1822,4225263.2238,0,0,1,1
1915031.18261,4223264.13884,0,1,0,0
1915286.28495,4223948.19812,0,0,1,0
1914830.67106,4222233.19066,0,0,1,0
1915174.55783,4222167.93188,1,0,1,0
1912801.47891,4221328.24866,0,0,0,1
1913818.62737,4223288.08112,0,1,0,1
1914771.52235,4222410.69675,0,0,1,0
1914234.45031,4221995.42215,0,0,1,1
1915423.66457,4222166.56872,0,0,1,0
1914385.15634,4224090.17636,0,0,1,0
1915094.38845,4221758.11022,0,0,1,0
1914833.78555,4224708.65259,0,0,0,1
1915191.60739,4221472.06506,0,0,0,1
1915278.80617,4223054.53015,0,1,1,0
1914893.31444,4221810.16603,1,0,0,1
1915086.98592,4225190.34381,0,0,1,0
1913117.74988,4222013.36297,0,0,1,0
1914273.32522,4222187.77175,0,0,0,1
1914217.57362,4221685.85981,0,0,0,1
1915318.84106,4225396.93478,0,0,1,0
1914511.72663,4225248.1906,1,0,1,1
1915132.67063,4224989.82009,0,0,1,0
1915885.85573,4223129.64421,0,0,1,0
1914203.86564,4224898.93077,1,1,1,0
1914300.91869,4221842.5021,0,0,1,0
1912560.09901,4221232.72385,0,0,0,1
1912670.63041,4221754.07067,0,0,1,0
1914918.51683,4222723.8161,0,0,1,1
1914658.17508,4224032.98549,0,0,0,1
1912532.8215,4223702.01426,0,0,1,0
1915258.22625,4223112.8883,0,0,1,0
1915349.61603,4225192.32704,0,0,1,0
1915476.01798,4223567.34032,0,0,0,1
1914408.15533,4222205.19112,0,0,0,1
1913304.24134,4223048.44635,1,0,1,1
1915467.35938,4224553.60871,0,0,1,0
1913472.97151,4225390.96856,0,0,1,1
1915577.27767,4222962.25653,1,0,0,0
1913947.73339,4224948.66967,0,0,1,0
1913433.83194,4225670.31579,1,0,0,0
1914219.26327,4222247.01771,0,0,1,0
1913882.16345,4223271.34525,0,0,1,0
1915573.79501,4224526.79895,0,0,1,0
1913874.64702,4223498.10714,0,0,1,1
1915620.99429,4223082.02736,1,0,1,0
1912500.04169,4221838.25979,0,0,1,0
1915044.78973,4224748.70597,0,0,1,0
1913390.1004,4225321.38095,0,0,1,0
1913796.85935,4223454.38801,1,0,0,0
1915535.71006,4222634.63707,0,0,0,1
1915329.44783,4225119.08306,0,0,1,0
1915132.78947,4221654.91169,1,0,1,1
1912665.09503,4223058.07468,0,0,1,0
1915338.90952,4225334.00544,0,0,1,0
1912644.93665,4223762.28045,0,0,1,0
1913891.80252,4221704.31638,0,1,0,0
1914225.82324,4222093.85622,0,0,1,1
1913794.88689,4223538.89726,0,0,0,1
1914952.37588,4222514.12383,0,0,1,0
1915511.12434,4223295.69741,1,0,0,0
1915811.93501,4223099.6915,0,0,1,1
1915685.68534,4224508.69322,0,0,0,1
1914121.04953,4224211.49304,1,1,1,1
1914279.81923,4224522.21552,0,0,1,0
1912645.64836,4222673.91301,0,0,1,0
1915275.38631,4223211.94522,1,0,0,0
1914483.9931,4222824.29947,0,0,1,0
1915588.26266,4225202.56369,0,0,1,0
1914950.41869,4225104.37001,0,0,0,1
1913056.82396,4225713.31486,0,0,1,0
1912597.93205,4223141.64049,0,0,1,0
1914213.44097,4222060.354,0,0,0,1
1914935.63168,4222506.63052,0,0,1,0
1913444.96041,4224692.02213,0,0,1,1
1915103.3325,4224680.54046,0,0,0,1
1915132.88106,4225000.89054,0,0,1,0
1915292.47766,4222919.99842,0,0,1,1
1913715.50823,4223194.65806,0,0,1,0
1915283.86832,4222152.63895,0,0,1,0
1914764.2763,4225131.11182,0,0,1,0
1915630.64798,4224595.59836,0,0,0,1
1915278.96742,4225851.11754,0,0,1,0
1915233.94126,4225094.29694,0,1,0,0
1913766.33755,4225182.01622,0,0,1,0
1913500.46352,4225351.82044,0,0,0,1
1914815.00136,4222307.37469,0,0,0,1
1913941.4663,4221732.23989,0,0,0,1
1913732.72698,4223209.41692,0,0,1,0
1914464.89217,4224131.31721,0,1,1,0
1913346.66296,4222375.99228,0,1,1,0
1914180.31501,4221674.79016,0,0,1,1
1914328.06719,4222105.38722,0,0,0,1
1914230.01402,4221454.62135,1,0,0,1
1915052.67013,4225156.98132,0,0,1,0
1914526.22696,4224118.37861,0,1,0,1
1915476.98644,4224519.57981,0,0,0,1
1915283.84561,4225270.14044,0,1,1,1
1912496.97146,4222593.38545,0,0,0,1
1915261.73213,4222214.68024,0,0,1,0
1914195.3163,4224941.3101,0,0,1,0
1913394.20704,4225676.00509,0,0,0,1
1913355.37042,4222365.55895,0,0,1,1
1915449.92192,4223308.42664,0,1,0,0
1913151.00372,4222075.46602,0,0,1,0
1914149.8887,4221608.39615,0,0,0,1
1915429.23425,4223020.17759,0,0,0,1
1912375.17932,4222181.43341,1,0,0,0
1914505.47795,4225169.6139,0,0,0,1
1915540.23152,4222939.31988,0,1,0,0
1913825.23094,4223304.63059,0,1,1,1
1915398.18019,4222957.25583,0,0,1,0
1912919.04156,4225254.2803,1,0,0,0
1913998.68887,4222437.26322,0,0,0,1
1914952.33635,4222554.96925,0,0,1,0
1914693.81038,4223215.5313,0,0,0,1
1913492.70524,4225367.87289,1,1,1,1
1912661.19042,4223076.01203,0,1,0,0
1914846.75691,4222014.6637,0,0,0,1
1915100.16256,4224970.18602,0,1,1,0
1914049.22313,4224349.88413,0,1,0,0
1913759.14679,4223199.1984,0,0,1,0
1914337.16188,4224043.38155,0,0,1,0
1915119.88567,4224687.59464,0,0,1,0
1914199.86381,4224106.99248,0,0,1,0
1914391.13014,4221740.39996,1,1,1,1
1913044.97016,4221230.18378,1,0,0,0
1915240.58678,4224665.89799,1,0,0,0
1912498.78136,4221723.85179,0,0,1,0
1915294.14866,4224727.5107,1,0,1,0
1915176.65444,4222180.82471,0,0,1,1
1914244.28184,4222523.1791,0,0,1,0
1913888.97665,4221625.13625,0,1,0,0
1913752.35309,4225187.82769,0,0,1,0
1914189.58566,4221864.74577,0,0,1,1
1914184.43207,4221776.90909,0,0,1,0
1915231.02726,4222823.23899,0,1,1,0
1914803.02538,4222270.54893,0,0,0,1
1915511.08506,4223269.9513,1,0,0,1
1915272.01543,4222717.04979,0,0,1,0
1915056.09871,4224954.1208,0,0,1,1
1914135.06542,4224184.58075,0,0,1,0
1913382.20089,4225554.20083,0,0,1,0
1913386.59484,4225395.1966,0,0,1,0
1914035.68778,4221982.2251,0,0,1,0
1914308.52475,4221815.36087,0,0,1,0
1914202.80983,4222202.46144,1,0,0,0
1912492.82115,4221740.34482,0,0,1,1
1912524.98529,4222553.41216,0,0,0,1
1915655.69258,4223865.77723,0,0,1,0
1914166.29275,4224950.57122,0,1,0,0
1914847.57586,4222723.95935,0,0,1,0
1915526.94116,4223255.85772,0,1,0,0
1915423.17311,4224720.83701,0,0,1,0
1915237.15444,4223115.21761,0,1,0,1
1915386.66494,4222127.93703,0,0,1,0
1912921.27259,4222717.26487,0,0,1,1
1912607.95096,4221964.52714,1,1,1,1
1913814.45025,4223285.73279,0,1,0,1
1914820.35066,4222308.81111,0,0,0,1
1913524.63736,4225279.60218,1,0,1,1
1913289.64028,4224540.45579,0,0,1,0
1912920.24182,4225254.10571,0,0,0,1
1915278.41321,4225006.87856,0,1,0,0
1915063.18585,4225163.80449,0,0,1,1
1913809.49946,4224811.887,0,1,0,0
1914444.13477,4221782.86583,0,0,1,0
1912796.48646,4224899.19402,1,0,1,1
1912602.18361,4222236.42957,0,0,1,0
1915630.82953,4225222.69845,0,0,1,0
1914899.27882,4225326.09555,1,0,0,0
1914707.1797,4224108.83243,0,0,1,0
1913985.5646,4223211.12854,0,0,1,0
1913437.57198,4225680.76342,0,0,1,1
1912599.95248,4223283.11674,0,0,1,0
1915339.73672,4222728.7395,0,0,0,1
1915120.10213,4224939.86869,0,0,1,0
1913635.75143,4223091.30945,0,1,0,0
1914724.77459,4221884.5949,0,0,1,0
1914725.3665,4225404.58217,0,0,1,0
1913100.75547,4222169.82058,1,1,0,1
1915118.54788,4222840.52321,0,0,1,0
1914295.37675,4224065.1292,0,1,1,0
1912699.74882,4221773.75147,0,0,1,0
1915701.2312,4224511.60806,0,0,0,1
1913874.46522,4223270.25326,0,0,1,1
1913241.18879,4223053.83561,0,0,1,0
1915662.44714,4225328.60789,0,0,1,0
1913094.89367,4222794.70698,1,0,0,0
1915107.79283,4225230.3804,0,0,0,1
1913781.14101,4223901.30336,1,0,0,0
1915293.28725,4224741.41917,0,0,1,0
1913315.92021,4222380.83396,1,0,0,0
1914728.49999,4222725.83726,0,0,1,0
1913198.66237,4222803.26214,0,0,1,0
1915712.92734,4225154.92918,0,0,1,0
1915339.17951,4223058.39914,0,0,1,0
1915205.3489,4224858.68645,0,0,1,0
1915130.36863,4224675.9272,0,0,1,1
1914849.15429,4222359.01787,0,0,0,1
1913943.31598,4221728.23642,0,0,0,1
1914227.97781,4221576.1625,0,0,0,1
1915585.08195,4223653.76845,0,0,1,0
1913443.58194,4225532.6908,1,0,1,1
1914470.20345,4225208.03234,1,1,1,0
1914794.7845,4225539.62993,0,0,0,1
1913782.77247,4223291.74132,1,1,0,0
1914854.97645,4222364.59054,0,0,0,1
1914231.31588,4222766.83852,0,0,1,0
1913709.83396,4223332.33521,0,0,1,0
1915183.07336,4224868.26034,1,0,0,0
1915399.36328,4222959.28471,0,0,1,1
1912499.41519,4221792.17955,0,0,1,0
1912632.14566,4223908.59392,0,0,1,0
1915377.03764,4222135.32458,0,0,1,0
1914232.15547,4222030.1306,0,0,1,0
1914997.06953,4224628.59856,0,0,1,1
1915670.05109,4224262.38403,0,0,1,0
1915585.51688,4222939.85582,1,0,0,1
1913357.76537,4224768.29797,0,0,1,1
1915452.52102,4223486.58004,0,0,0,1
1913896.38372,4221614.09175,0,0,1,0
1914562.49291,4223825.72743,0,1,0,0
1912648.0273,4223177.75958,0,1,0,0
1915041.73292,4225077.0067,0,0,1,0
1914296.16999,4224483.48508,0,0,1,0
1912672.89747,4221858.89515,1,0,0,1
1913448.54231,4225443.84501,1,0,1,1
1915318.57539,4222044.49115,0,0,1,0
1914467.5522,4221455.98145,0,0,0,1
1914161.48849,4222558.33471,0,1,0,0
1912474.37106,4222533.52214,0,0,1,0
1912731.3925,4221730.48216,0,0,0,1
1915820.42626,4223514.98805,0,1,1,1
1914473.88756,4222803.23493,0,0,1,0
1915755.77881,4222956.44649,1,1,0,0
1914336.34173,4221941.54695,0,0,0,1
1914989.83031,4224466.91617,0,0,0,1
1915524.47328,4225206.44299,0,1,1,0
1915515.66153,4225130.8331,0,0,1,1
1915347.8752,4224651.15851,0,0,1,0
1912532.36594,4222475.65037,1,0,0,0
1913153.09929,4222049.6431,0,0,1,1
1913899.01828,4221713.20887,0,0,0,1
1916085.69331,4223262.03424,0,0,0,1
1912608.12914,4221931.44643,0,0,1,0
1914369.96877,4221707.67162,0,0,0,1
1915051.69272,4224734.18577,0,0,1,1
1915322.81177,4225065.24028,0,0,1,0
1912984.24119,4224807.73352,0,0,1,0
1915279.26562,4224755.42422,0,0,1,0
1914924.14161,4225258.14531,0,0,1,0
1914343.30555,4221960.92948,1,0,0,1
1915000.04932,4225105.07171,0,1,1,0
1915546.45195,4224998.78036,0,0,1,0
1914074.07259,4221986.16004,1,0,0,0
1914512.77469,4223822.58154,0,1,0,0
1915289.41189,4221475.61491,0,0,1,1
1912392.86189,4224914.97755,0,0,0,1
1915732.40515,4223446.77819,0,0,1,0
1914845.95368,4222177.90185,0,0,1,1
1912955.49639,4223013.95846,1,0,1,1
1915344.25151,4224822.60773,0,0,1,0
1915572.63699,4225152.01402,0,0,1,0
1913112.88166,4221989.58119,0,0,1,0
1914404.86157,4224082.39354,1,1,1,0
1915638.04325,4225402.60559,0,0,0,1
1914491.63726,4222839.05576,0,0,1,0
1914405.64455,4223657.32181,0,1,0,0
1915196.00096,4222889.26597,0,0,1,0
1914320.77577,4224186.51432,0,0,1,0
1914849.5958,4222595.30244,1,0,0,0
1914212.52806,4222065.80626,0,0,1,0
1914426.8531,4221528.3624,0,0,1,1
1912832.42464,4221818.7275,0,0,1,0
1913982.64364,4221731.23136,0,0,0,1
1912752.62445,4222772.25731,0,0,0,1
1913981.90676,4223214.67964,0,0,1,0
1914317.25012,4222564.81036,0,0,1,0
1914390.63467,4224038.55609,0,1,1,0
1915332.0279,4222400.94469,0,0,1,1
1912654.76299,4223110.81646,0,0,1,0
1916073.51061,4223215.94924,0,0,1,0
1915342.44823,4224655.76063,0,0,1,0
1913249.87139,4223070.31105,0,0,1,0
1914417.93555,4223694.53009,0,0,0,1
1914426.28292,4221916.31149,0,0,0,1
1915097.7354,4224973.18391,0,0,1,0
1913009.33104,4224816.13284,1,1,1,1
1914912.49632,4222557.29882,0,0,1,0
1914378.14691,4221520.08949,0,0,1,0
1914340.79293,4222008.30418,0,0,1,0
1913211.61391,4223622.84636,0,0,1,0
1913026.49657,4225129.29604,0,0,1,0
1912391.06701,4224605.04797,0,0,0,1
1913776.46879,4224849.264,1,0,1,0
1914734.51734,4221581.72458,0,0,1,0
1915829.28752,4223107.63439,0,0,1,0
1913232.03178,4225551.64142,0,0,1,1
1912635.96753,4223939.32137,0,0,1,1
1914286.27583,4224081.36161,0,0,1,0
1914016.99749,4224613.84988,0,0,1,1
1913768.22448,4225068.03741,0,1,0,0
1913854.69941,4223211.80947,0,0,1,0
1912572.12657,4221829.45845,0,0,1,0
1915053.75733,4221435.49656,0,0,1,0
1914335.71717,4221952.23848,0,0,1,0
1915057.55139,4225154.71812,0,0,1,0
1915243.806,4225378.22654,0,0,1,0
1915528.95162,4223250.36322,1,0,1,1
1915549.12871,4223247.25694,0,0,0,1
1915328.26298,4224681.43426,0,0,1,1
1915252.36722,4222035.24657,0,0,1,0
1914197.86508,4221599.38639,0,0,1,1
1915442.96053,4223189.79227,1,1,1,0
1913512.24989,4225306.32218,1,1,1,0
1915065.89612,4225139.29245,0,0,1,0
1914538.49276,4223275.75113,0,0,1,1
1914962.2254,4224514.18469,1,1,1,0
1915292.48241,4224888.36914,0,0,1,0
1913948.03299,4224518.92241,1,1,0,0
1915600.95928,4223034.04139,0,0,0,1
1914486.71709,4224048.38864,0,0,1,0
1913648.30924,4223237.54855,0,1,0,0
1915285.63805,4225278.3205,0,1,1,0
1914771.59983,4222369.10976,0,0,1,1
1915434.33894,4223193.82762,1,1,1,0
1914242.20427,4222539.29994,0,0,1,0
1915608.03195,4225242.89339,0,0,1,0
1914261.20023,4221791.23032,0,0,1,1
1912802.4671,4221880.92604,1,0,1,1
1914890.30705,4225371.65528,1,0,1,0
1913982.91014,4223187.17972,0,0,1,0
1914315.4524,4224052.12376,0,0,1,0
1914910.07493,4222928.75289,0,0,1,0
1914497.17246,4221762.40831,0,0,0,1
1912600.07421,4223274.92933,0,0,1,0
1914850.39378,4222621.12958,0,0,1,0
1914743.51194,4222726.61532,0,0,1,0
1914461.37028,4221789.20556,0,1,1,0
1915731.19121,4224583.88459,0,0,1,0
1912587.73208,4221380.237,0,0,0,1
1913915.31271,4223210.21688,1,1,1,0
1914541.06883,4221560.26423,0,1,1,0
1914229.99598,4222041.73757,0,0,1,1
1913958.47772,4223245.53933,0,1,0,0
1913003.86338,4225211.05664,0,0,1,0
1915020.02465,4222798.42479,1,1,0,0
1914293.15528,4224129.82248,0,0,1,0
1914812.97041,4222283.3782,1,0,1,1
1912558.37776,4224696.74968,0,0,1,1
1914294.99665,4221698.17634,1,1,0,0
1912503.89679,4221981.13411,0,1,0,0
1914415.55322,4224178.50271,0,0,1,0
1915338.81599,4221909.72077,0,0,1,0
1913269.44711,4223069.90562,0,0,1,0
1914026.63936,4222841.07008,0,0,1,0
1915605.84538,4222464.93873,0,0,1,1
1914993.49571,4224431.32722,0,0,1,0
1915289.68271,4225845.35869,0,0,1,0
1912902.10761,4223003.91693,0,0,0,1
1915527.10547,4223238.33245,0,0,0,1
